id,name,upc,category,brand,weight,height,width,length,color
V100285!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. ELECTRIC Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100285,/appliances.html,['LG'],,,,,['White']
V100242!item.en-US,LG 5.2 cu. ft. Mega Capacity Front Load Washer and 9.0 cu. ft. Mega Capacity ELECTRIC Dryer with Built-In Intelligence,400000V100242,/appliances.html,['LG'],,,,,['Graphite Steel']
V100197!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. ELECTRIC Dryer Laundry Package,400000V100197,/appliances.html,['GE Appliances'],,,,,
V100269!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100269,/appliances.html,['LG'],,,,,['Black Steel']
V100354!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load GAS Dryer with Steam and Sanitize Cycle with Storage Pedestals,400000V100354,/appliances.html,['GE Profile'],,,,,
V100113!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Stacking Kit,400000V100113,/appliances.html,['LG'],,,,,['White']
V100110!item.en-US,Maytag 4.8 cu. ft. Washer and 7.0 cu. ft. GAS Dryer with Wrinkle Control,400000V100110,/appliances.html,['Maytag'],,,,,['White']
V100109!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam,400000V100109,/appliances.html,['LG'],,,,,['White']
V100198!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. ELECTRIC Dryer Laundry Package with Stacking Kit,400000V100198,/appliances.html,['GE Appliances'],,,,,
V100425!item.en-US,Electrolux Front Load 4.5 cu. ft. Washer With LuxCare Plus Wash and 8.0 cu. ft. ELECTRIC Dryer With Perfect Steam,400000V100425,/appliances.html,['Electrolux'],,,,,['White']
V100064!item.en-US,Samsung 5.5 cu. ft. Top Load Washer with Super Speed Wash and 7.4 cu. ft. Smart ELECTRIC Dryer with Steam Sanitize,400000V100064,/appliances.html,['Samsung'],,,,,['Ivory']
V100166!item.en-US,Samsung 4.5 cu. ft. Front Load Washer with Vibration Reduction Technology+ and 7.5 cu. ft. GAS Dryer with Storage Pedestals,400000V100166,/appliances.html,['Samsung'],,,,,['White']
V100287!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. ELECTRIC Dryer with TurboSteam and Built-In Intelligence with Stacking Kit,400000V100287,/appliances.html,['LG'],,,,,['White']
V100018!item.en-US,Maytag 5.3 cu. ft. Washer and 7.4 cu. ft. Smart GAS Dryer with Powder Coat Drum,400000V100018,/appliances.html,['Maytag'],,,,,['White']
V100153!item.en-US,Samsung 4.1 cu. ft. Capacity Top Load Washer with Soft-Close Lid and 7.2 cu. ft. ELECTRIC Dryer with Sensor Dry,400000V100153,/appliances.html,['Samsung'],,,,,['White']
V100171!item.en-US,Samsung 4.5 cu. ft. Front Load Washer with Vibration Reduction Technology+ and 7.5 cu. ft. ELECTRIC Dryer with Storage Pedestals,400000V100171,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100132!item.en-US,Samsung 4.5 cu. ft. Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer with Stacking Kit,400000V100132,/appliances.html,['Samsung'],,,,,['Champagne']
V100360!item.en-US,Whirlpool 5.0 cu. ft. Front Load Washer with Quick Wash Cycle and 7.4 cu. ft. GAS Dryer Package,400000V100360,/appliances.html,['Whirlpool'],,,,,['White']
V100277!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100277,/appliances.html,['LG'],,,,,['White']
V100359!item.en-US,Whirlpool 5.0 cu. ft. Front Load Washer with Quick Wash Cycle and 7.4 cu. ft. ELECTRIC Dryer Package,400000V100359,/appliances.html,['Whirlpool'],,,,,['White']
V100281!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. ELECTRIC Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100281,/appliances.html,['LG'],,,,,['Black Steel']
V100122!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100122,/appliances.html,['LG'],,,,,['Graphite Steel']
V100200!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. ELECTRIC Dryer Laundry Package,400000V100200,/appliances.html,['GE Appliances'],,,,,
V100022!item.en-US,Maytag 4.5 cu. ft. Top Load Washer with Extra Power and 7.0 cu. ft. GAS Dryer,400000V100022,/appliances.html,['Maytag'],,,,,"['White', 'White']"
V100302!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam,400000V100302,/appliances.html,['LG'],,,,,['White']
V100001!item.en-US,Whirlpool 4.6 cu. ft. Top Load Impeller Washer and 7.0 cu. ft. GAS Dryer Laundry Package,400000V100001,/appliances.html,['Whirlpool'],,,,,['White']
V100449!item.en-US,Maytag Smart Pet Pro 5.0 cu. ft. Front Load Washer and 7.4 cu. ft. GAS Dryer,400000V100449,/appliances.html,['Maytag'],,,,,['Midnight Steel']
V100291!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. GAS Dryer with TurboSteam and Built-In Intelligence with Stacking Kit,400000V100291,/appliances.html,['LG'],,,,,['Black Steel']
V100241!item.en-US,LG 5.2 cu. ft. Mega Capacity Front Load Washer and 9.0 cu. ft. Mega Capacity ELECTRIC Dryer with Built-In Intelligence with Storage Pedestals,400000V100241,/appliances.html,['LG'],,,,,['Graphite Steel']
V100170!item.en-US,Samsung 4.5 cu. ft. Front Load Washer with Vibration Reduction Technology+ and 7.5 cu. ft. GAS Dryer with Stacking Kit,400000V100170,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100103!item.en-US,LG 4.5 cu. ft. Rear Control Top Load Washer and 7.3 cu. ft. Rear Control GAS Dryer with Sensor Dry,400000V100103,/appliances.html,['LG'],,,,,['White']
V100116!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100116,/appliances.html,['LG'],,,,,['White']
V100392!item.en-US,Whirlpool 5.0 cu. ft. Front Load Washer with Quick Wash Cycle and 7.4 cu. ft. ELECTRIC Dryer with Storage Pedestals,400000V100392,/appliances.html,['Whirlpool'],,,,,['White']
V100412!item.en-US,"Whirlpool 4.5 cu. ft. Front Load Washer, 7.4 cu. ft. Front Load ELECTRIC Dryer, and Pedestals Package",400000V100412,/appliances.html,['Whirlpool'],,,,,['White']
V100424!item.en-US,Electrolux Front Load 4.5 cu. ft. Washer With LuxCare Plus Wash and 8.0 cu. ft. ELECTRIC Dryer With Perfect Steam with Stacking Kit,400000V100424,/appliances.html,['Electrolux'],,,,,['White']
V100273!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100273,/appliances.html,['LG'],,,,,['Black Steel']
V100295!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. GAS Dryer with TurboSteam and Built-In Intelligence with Stacking Kit,400000V100295,/appliances.html,['LG'],,,,,['White']
V100247!item.en-US,LG 5.2 cu. ft. Front Load Washer with TurboWash and 9.0 cu. ft. GAS Dryer with Built-In Intelligence with Stacking Kit,400000V100247,/appliances.html,['LG'],,,,,['Graphite Steel']
1732305!item.en-US,LG WashTower Smart Laundry Center with Center Control 5.0 cu. ft Washer and 7.4 cu. ft. ELECTRIC Dryer with TurboSteam in Black Steel,195174048481,/appliances.html,['LG'],,,,,['Black Steel']
V100213!item.en-US,Samsung 5.5 cu. ft. XL Capacity Smart Top Load Washer with Auto Dispense System and 7.4 cu. ft. Smart ELECTRIC Dryer with Steam Sanitize,400000V100213,/appliances.html,['Samsung'],,,,,['Ivory']
V100026!item.en-US,Whirlpool 5.3 cu. ft. Top Load Washer with 2 in 1 Removable Agitator and 7.4 cu. ft. GAS Dryer Laundry Package,400000V100026,/appliances.html,['Whirlpool'],,,,,"['White', 'White']"
V100243!item.en-US,LG 5.2 cu. ft. Mega Capacity Front Load Washer and 9.0 cu. ft. Mega Capacity ELECTRIC Dryer with Built-In Intelligence with Stacking Kit,400000V100243,/appliances.html,['LG'],,,,,['Graphite Steel']
V100245!item.en-US,LG 5.2 cu. ft. Front Load Washer with TurboWash and 9.0 cu. ft. GAS Dryer with Built-In Intelligence with Storage Pedestals,400000V100245,/appliances.html,['LG'],,,,,['Graphite Steel']
V100111!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Stacking Kit,400000V100111,/appliances.html,['LG'],,,,,['Graphite Steel']
V100293!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. GAS Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100293,/appliances.html,['LG'],,,,,['White']
V100431!item.en-US,Whirlpool 4.5 cu. ft. Smart Front Load Washer and 7.4 cu. ft. GAS Dryer with Wrinkle Shield Option,400000V100431,/appliances.html,['Whirlpool'],,,,,['Silver']
V100333!item.en-US,GE 4.6 cu. ft. Capacity Washer with Stainless Steel Basket and 7.2 cu. ft. Capacity ELECTRIC Dryer,400000V100333,/appliances.html,['GE Appliances'],,,,,
V100328!item.en-US,GE 4.5 cu. ft. Washer with Stainless Steel Basket and 7.2 cu. ft. ELECTRIC Dryer Package with 120 ft. Venting,400000V100328,/appliances.html,['GE Appliances'],,,,,
V100393!item.en-US,Whirlpool 5.0 cu. ft. Front Load Washer with Quick Wash Cycle and 7.4 cu. ft. ELECTRIC Dryer with Storage Pedestals,400000V100393,/appliances.html,['Whirlpool'],,,,,['Chrome']
V100172!item.en-US,Samsung 4.5 cu. ft. Front Load Washer with Vibration Reduction Technology+ and 7.5 cu. ft. GAS Dryer with Storage Pedestals,400000V100172,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100118!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100118,/appliances.html,['LG'],,,,,['Graphite Steel']
V100193!item.en-US,GE Profile 5.3 cu. ft. Washer with Adaptive SmartDispense and 7.8 cu. ft. ELECTRIC Dryer Package,400000V100193,/appliances.html,['GE Profile'],,,,,['Carbon Graphite']
V100214!item.en-US,Samsung 5.5 cu. ft. XL Capacity Smart Top Load Washer with Auto Dispense System and 7.4 cu. ft. Smart GAS Dryer with Steam Sanitize,400000V100214,/appliances.html,['Samsung'],,,,,['Ivory']
V100448!item.en-US,Maytag Smart Pet Pro 5.0 cu. ft. Front Load Washer and 7.4 cu. ft. ELECTRIC Dryer with Storage Pedestals,400000V100448,/appliances.html,['Maytag'],,,,,['Midnight Steel']
V100107!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam,400000V100107,/appliances.html,['LG'],,,,,['White']
V100391!item.en-US,Whirlpool 5.0 cu. ft. Front Load Washer with Quick Wash Cycle and 7.4 cu. ft. GAS Dryer with Storage Pedestals,400000V100391,/appliances.html,['Whirlpool'],,,,,['Chrome']
V100390!item.en-US,Whirlpool 5.0 cu. ft. Front Load Washer with Quick Wash Cycle and 7.4 cu. ft. GAS Dryer with Storage Pedestals,400000V100390,/appliances.html,['Whirlpool'],,,,,['White']
V100296!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100296,/appliances.html,['LG'],,,,,['Black Steel']
V100133!item.en-US,Samsung 4.5 cu. ft. Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer with Storage Pedestals,400000V100133,/appliances.html,['Samsung'],,,,,['Champagne']
V100258!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. ELECTRIC Ultra Large Capacity Dryer with TurboSteam,400000V100258,/appliances.html,['LG'],,,,,['Black Steel']
V100104!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam,400000V100104,/appliances.html,['LG'],,,,,['Graphite Steel']
V100257!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. ELECTRIC Ultra Large Capacity Dryer with TurboSteam with Storage Pedestals,400000V100257,/appliances.html,['LG'],,,,,['Black Steel']
V100418!item.en-US,Electrolux Front Load 4.5 cu. ft. Washer With LuxCare Plus Wash and 8.0 cu. ft. ELECTRIC Dryer With Perfect Steam with Storage Pedestals,400000V100418,/appliances.html,['Electrolux'],,,,,['White']
V100298!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam,400000V100298,/appliances.html,['LG'],,,,,['Black Steel']
V100324!item.en-US,GE Profile 5.4 cu. ft. Washer with Smarter Wash Technology and 7.4 cu. ft. ELECTRIC Dryer Package with Sanitize Cycle and Sensor Dry,400000V100324,/appliances.html,['GE Profile'],,,,,
V100423!item.en-US,Electrolux Front Load 4.5 cu. ft. Washer With LuxCare Plus Wash and 8.0 cu. ft. GAS Dryer With Perfect Steam,400000V100423,/appliances.html,['Electrolux'],,,,,['White']
V100413!item.en-US,"Whirlpool 4.5 cu. ft. Front Load Washer, 7.4 cu. ft. Front Load GAS Dryer, and Pedestals Package",400000V100413,/appliances.html,['Whirlpool'],,,,,['White']
V100215!item.en-US,GE 4.5 cu. ft. Washer with Water Level Control and 7.4 cu. ft. ELECTRIC Dryer Package with Sensor Dry,400000V100215,/appliances.html,['GE Appliances'],,,,,['White']
V100256!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. ELECTRIC Ultra Large Capacity Dryer with TurboSteam with Washer and Storage Pedestal,400000V100256,/appliances.html,['LG'],,,,,['Black Steel']
V100154!item.en-US,Samsung 4.1 cu. ft. Capacity Top Load Washer with Soft-Close Lid and 7.2 cu. ft. GAS Dryer with Sensor Dry,400000V100154,/appliances.html,['Samsung'],,,,,['White']
V100421!item.en-US,Electrolux Front Load 4.5 cu. ft. Washer With LuxCare Plus Wash and 8.0 cu. ft. GAS Dryer With Perfect Steam with Stacking Kit,400000V100421,/appliances.html,['Electrolux'],,,,,['White']
V100432!item.en-US,Whirlpool 4.5 cu. ft. Smart Front Load Washer and 7.4 cu. ft. ELECTRIC Dryer with Wrinkle Shield Option with Storage Pedestals,400000V100432,/appliances.html,['Whirlpool'],,,,,['Silver']
V100199!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. ELECTRIC Dryer Laundry Package with Storage Pedestals,400000V100199,/appliances.html,['GE Appliances'],,,,,
V100353!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load GAS Dryer with Steam and Sanitize Cycle,400000V100353,/appliances.html,['GE Profile'],,,,,
V100134!item.en-US,Samsung 4.5 cu. ft. Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer,400000V100134,/appliances.html,['Samsung'],,,,,['Platinum']
V100119!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Storage Pedestals,400000V100119,/appliances.html,['LG'],,,,,['White']
V100308!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100308,/appliances.html,['LG'],,,,,['White']
V100222!item.en-US,GE Profile 5.0 cu. ft Washer with Smarter Wash Technology and 7.4 cu. ft ELECTRIC Dryer Laundry Package with Sanitize Cycle and Sensor Dry,400000V100222,/appliances.html,['GE Profile'],,,,,
V100377!item.en-US,Samsung 2.5 cu. ft. Compact Front Load Washer with Super Speed Wash and 4.0 cu. ft. ELECTRIC Dryer with AI Smart Dial,400000V100377,/appliances.html,['Samsung'],,,,,['White']
V100289!item.en-US,LG 4.5 cu. ft. Front Load Washer with TurboWash 360° and 7.4 cu. ft. GAS Dryer with TurboSteam and Built-In Intelligence with Storage Pedestals,400000V100289,/appliances.html,['LG'],,,,,['Black Steel']
V100348!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load ELECTRIC Dryer with Steam and Sanitize Cycle with Storage Pedestals,400000V100348,/appliances.html,['GE Profile'],,,,,
V100158!item.en-US,Samsung 4.7 cu. ft. Large Capacity Smart Top Load Washer with Active WaterJet and 7.4 cu. ft. Smart GAS Dryer with Sensor Dry Laundry Package,400000V100158,/appliances.html,['Samsung'],,,,,['White']
V100300!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100300,/appliances.html,['LG'],,,,,['White']
V100201!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. ELECTRIC Dryer Laundry Package with Storage Pedestals,400000V100201,/appliances.html,['GE Appliances'],,,,,
V100206!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. GAS Laundry Package,400000V100206,/appliances.html,['GE Appliances'],,,,,
V100121!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Storage Pedestals,400000V100121,/appliances.html,['LG'],,,,,['Graphite Steel']
1588431!item.en-US,Samsung 7.4 cu. ft. Smart GAS Dryer with Steam Sanitize,887276557823,/appliances.html,['Samsung'],,,,,['Ivory']
V100080!item.en-US,Samsung 5.0 cu. ft. Extra Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer,400000V100080,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100303!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Stacking Kit,400000V100303,/appliances.html,['LG'],,,,,['White']
V100380!item.en-US,Samsung 2.5 cu. ft. Compact Front Load Washer with Super Speed Wash and 4.0 cu. ft. Heat Pump Dryer with AI Smart Dial with Stacking Kit,400000V100380,/appliances.html,['Samsung'],,,,,['White']
V100233!item.en-US,GE Profile 5.0 cu. ft Washer with Smarter Wash Technology and 7.4 cu. ft GAS Dryer Laundry Package with Sanitize Cycle and Sensor Dry,400000V100233,/appliances.html,['GE Profile'],,,,,
V100310!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam,400000V100310,/appliances.html,['LG'],,,,,['White']
V100450!item.en-US,Maytag Smart Pet Pro 5.0 cu. ft. Front Load Washer and 7.4 cu. ft. GAS Dryer with Storage Pedestals,400000V100450,/appliances.html,['Maytag'],,,,,['Midnight Steel']
V100195!item.en-US,GE Profile 5.3 cu. ft. Washer with Adaptive SmartDispense and 7.8 cu. ft. ELECTRIC Dryer Package with Stacking Kit,400000V100195,/appliances.html,['GE Profile'],,,,,['Carbon Graphite']
V100350!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load ELECTRIC Dryer with Steam and Sanitize Cycle,400000V100350,/appliances.html,['GE Profile'],,,,,
V100379!item.en-US,"Samsung 2.5 cu. ft. Compact Front Load Washer with Super Speed Wash and 4.0 cu. ft. ELECTRIC Dryer with AI Smart Dial with Stacking Kit, in White",400000V100379,/appliances.html,['Samsung'],,,,,['White']
V100203!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. GAS Laundry Package,400000V100203,/appliances.html,['GE Appliances'],,,,,
V100137!item.en-US,Samsung 4.5 cu. ft. Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer,400000V100137,/appliances.html,['Samsung'],,,,,['White']
V100112!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam with Stacking Kit,400000V100112,/appliances.html,['LG'],,,,,['White']
V100327!item.en-US,GE 4.5 cu. ft. Washer with Stainless Steel Basket and 7.2 cu. ft. GAS Dryer Package with 120 ft. Venting,400000V100327,/appliances.html,['GE Appliances'],,,,,
V100260!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. Ultra Large Capacity GAS Dryer with TurboSteam with Washer and Storage Pedestal,400000V100260,/appliances.html,['LG'],,,,,['Black Steel']
V100349!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load ELECTRIC Dryer with Steam and Sanitize Cycle with Stacking Kit,400000V100349,/appliances.html,['GE Profile'],,,,,
V100297!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. ELECTRIC Dryer with AI Sensor Dry and TurboSteam with Storage Pedestals,400000V100297,/appliances.html,['LG'],,,,,['Black Steel']
V100065!item.en-US,Samsung 5.5 cu. ft. Smart Top Load Washer with Super Speed Wash and 7.4 cu. ft. Smart GAS Dryer with Steam Sanitize Technology,400000V100065,/appliances.html,['Samsung'],,,,,['Ivory']
V100207!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. GAS Laundry Package with Storage Pedestals,400000V100207,/appliances.html,['GE Appliances'],,,,,
V100259!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. ELECTRIC Ultra Large Capacity Dryer with TurboSteam with Stacking Kit,400000V100259,/appliances.html,['LG'],,,,,['Black Steel']
V100304!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam with Washer and Storage Pedestal,400000V100304,/appliances.html,['LG'],,,,,['Black Steel']
V100352!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load ELECTRIC Dryer with Steam and Sanitize Cycle with Stacking Kit,400000V100352,/appliances.html,['GE Profile'],,,,,
V100177!item.en-US,Samsung 5.3 cu. ft. Bespoke Ultra Capacity Front Load Washer with Super Speed Wash and 7.6 cu. ft. Ultra Capacity ELECTRIC Dryer with Storage Pedestals,400000V100177,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100261!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. Ultra Large Capacity GAS Dryer with TurboSteam with Storage Pedestals,400000V100261,/appliances.html,['LG'],,,,,['Black Steel']
V100334!item.en-US,GE 4.6 cu. ft. Capacity Washer with Stainless Steel Basket and 7.2 cu. ft. Capacity GAS Dryer,400000V100334,/appliances.html,['GE Appliances'],,,,,
V100356!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load GAS Dryer with Steam and Sanitize Cycle,400000V100356,/appliances.html,['GE Profile'],,,,,
V100419!item.en-US,Electrolux Front Load 4.5 cu. ft. Washer With LuxCare Plus Wash and 8.0 cu. ft. GAS Dryer With Perfect Steam with Storage Pedestals,400000V100419,/appliances.html,['Electrolux'],,,,,['White']
V100086!item.en-US,Samsung 5.0 cu. ft. Extra Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer,400000V100086,/appliances.html,['Samsung'],,,,,['Ivory']
V100355!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load GAS Dryer with Steam and Sanitize Cycle with Stacking Kit,400000V100355,/appliances.html,['GE Profile'],,,,,
V100433!item.en-US,Whirlpool 4.5 cu. ft. Smart Front Load Washer and 7.4 cu. ft. GAS Dryer with Wrinkle Shield Option with Storage Pedestals,400000V100433,/appliances.html,['Whirlpool'],,,,,['Silver']
V100202!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. ELECTRIC Dryer Laundry Package with Stacking Kit,400000V100202,/appliances.html,['GE Appliances'],,,,,
V100216!item.en-US,GE 4.5 cu. ft. Washer with Water Level Control and 7.4 cu. ft. GAS Dryer Package with Sensor Dry,400000V100216,/appliances.html,['GE Appliances'],,,,,['White']
V100204!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. GAS Laundry Package with Storage Pedestals,400000V100204,/appliances.html,['GE Appliances'],,,,,
V100115!item.en-US,LG 4.5 cu. ft. Smart Front Load Washer with TurboWash 360 and 7.4 cu. ft. GAS Dryer with AI Sensor Dry and TurboSteam with Storage Pedestals,400000V100115,/appliances.html,['LG'],,,,,['White']
V100205!item.en-US,GE 4.8 cu. ft. Washer with Microban and 7.8 cu. ft. GAS Laundry Package with Stacking Kit,400000V100205,/appliances.html,['GE Appliances'],,,,,
V100357!item.en-US,GE Profile 5.3 cu. ft. Front Load Washer with UltraFresh Vent System+ and 7.8 cu. ft. Front Load GAS Dryer with Steam and Sanitize Cycle with Storage Pedestals,400000V100357,/appliances.html,['GE Profile'],,,,,
V100262!item.en-US,LG 5.0 cu. ft. Mega Capacity Smart Front Load Washer with AI DD 2.0 and 7.4 cu. ft. Ultra Large Capacity GAS Dryer with TurboSteam,400000V100262,/appliances.html,['LG'],,,,,['Black Steel']
V100173!item.en-US,Samsung 5.3 cu. ft. Bespoke Ultra Capacity Front Load Washer with Super Speed Wash and 7.6 cu. ft. Ultra Capacity ELECTRIC Dryer,400000V100173,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100082!item.en-US,Samsung 5.0 cu. ft. Extra Large Capacity Smart Front Load Washer with Super Speed Wash and 7.5 cu. ft. Smart ELECTRIC Dryer with Stacking Kit,400000V100082,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100175!item.en-US,Samsung 5.3 cu. ft. Bespoke Ultra Capacity Front Load Washer with Super Speed Wash and 7.6 cu. ft. Ultra Capacity ELECTRIC Dryer with Stacking Kit,400000V100175,/appliances.html,['Samsung'],,,,,['Brushed Black']
V100363!item.en-US,GE Profile 5.5 cu. ft. Smart Front Load Washer with UltraFresh Vent System+ and  7.8 cu. ft. Smart GAS Front Load Dryer with Steam and Sanitize Cycle,400000V100363,/appliances.html,['GE Profile'],,,,,
